FILE_NAME_1,FILE_NAME_2,TIME_STAMP_1,TIME_STAMP_2,RESULT_URL,PERC_SIM_1 [%],PERC_SIM_2 [%],SIMILARITY [%],LINES_MATCHES
aa0612/source_file/2022-02-04_10-15-06_e544aeef9ba603e755d4bde9b2dd227738150ede.c,ab0343/source_file/2022-02-04_11-22-52_89fedbbd0c642249a7cd5dbe9ec5ef4897ddd2a0.c,2022-02-04_10-15-06,2022-02-04_11-22-52,http://moss.stanford.edu/results/8/7959148996482,27.0,13.0,20.0,15
aa0612/source_file/2022-02-04_10-15-06_e544aeef9ba603e755d4bde9b2dd227738150ede.c,ab0343/source_file/2022-02-04_11-20-22_8072aa0d259944da50301f5d45a451057ae1014f.c,2022-02-04_10-15-06,2022-02-04_11-20-22,http://moss.stanford.edu/results/8/7959148996482,27.0,17.0,22.0,15
aa0612/source_file/2022-02-04_10-15-06_e544aeef9ba603e755d4bde9b2dd227738150ede.c,ab0343/source_file/2022-02-04_11-17-52_af4f10446a9899d695c9996608d781aa8c80d8f1.c,2022-02-04_10-15-06,2022-02-04_11-17-52,http://moss.stanford.edu/results/8/7959148996482,27.0,19.0,23.0,15
aa0612/source_file/2022-02-04_10-15-06_e544aeef9ba603e755d4bde9b2dd227738150ede.c,ab0343/source_file/2022-02-04_11-13-51_a94fee08c3f689a80610575e9e295fe2cb47f434.c,2022-02-04_10-15-06,2022-02-04_11-13-51,http://moss.stanford.edu/results/8/7959148996482,27.0,21.0,24.0,15
aa0612/source_file/2022-02-04_10-15-06_e544aeef9ba603e755d4bde9b2dd227738150ede.c,ab0343/source_file/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,2022-02-04_10-15-06,2022-02-04_11-10-51,http://moss.stanford.edu/results/8/7959148996482,27.0,22.0,24.5,15
aa0612/source_file/2022-02-04_10-15-06_e544aeef9ba603e755d4bde9b2dd227738150ede.c,ab0343/source_file/2022-02-04_11-07-51_059cd130cfbd8598a96e7979e97a1b088b866311.c,2022-02-04_10-15-06,2022-02-04_11-07-51,http://moss.stanford.edu/results/8/7959148996482,27.0,23.0,25.0,15
aa0612/source_file/2022-02-04_10-15-06_e544aeef9ba603e755d4bde9b2dd227738150ede.c,ab0343/source_file/2022-02-04_11-04-51_85e4650a56dee77c292add24faac57fa63b6f94e.c,2022-02-04_10-15-06,2022-02-04_11-04-51,http://moss.stanford.edu/results/8/7959148996482,27.0,23.0,25.0,15
aa0612/source_file/2022-02-04_10-15-06_e544aeef9ba603e755d4bde9b2dd227738150ede.c,ab0343/source_file/2022-02-04_11-01-51_6aa761adecd8e4f290f56edfd76956645568284b.c,2022-02-04_10-15-06,2022-02-04_11-01-51,http://moss.stanford.edu/results/8/7959148996482,27.0,25.0,26.0,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-48-22_f80bc8d6dba6f5ef9eab9d3396b1e7051c1e95b8.c,2022-02-04_10-13-06,2022-02-04_11-48-22,http://moss.stanford.edu/results/8/7959148996482,32.0,10.0,21.0,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-44-52_f4ad053bc8b4c148dd5f0f39090e14150fb7cbcf.c,2022-02-04_10-13-06,2022-02-04_11-44-52,http://moss.stanford.edu/results/8/7959148996482,32.0,10.0,21.0,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-38-52_84cdab261d89b9b6e0f9eff4d0ed2925005c5d0a.c,2022-02-04_10-13-06,2022-02-04_11-38-52,http://moss.stanford.edu/results/8/7959148996482,32.0,10.0,21.0,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,2022-02-04_10-13-06,2022-02-04_11-33-52,http://moss.stanford.edu/results/8/7959148996482,32.0,10.0,21.0,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,2022-02-04_10-13-06,2022-02-04_11-30-52,http://moss.stanford.edu/results/8/7959148996482,32.0,11.0,21.5,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-28-22_dc68cd65b7989c8601cb0058d78865ce977f5349.c,2022-02-04_10-13-06,2022-02-04_11-28-22,http://moss.stanford.edu/results/8/7959148996482,32.0,11.0,21.5,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-25-22_a257f75de3a73e6be47d9e666a6abf05aa0a4e11.c,2022-02-04_10-13-06,2022-02-04_11-25-22,http://moss.stanford.edu/results/8/7959148996482,32.0,11.0,21.5,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-22-52_89fedbbd0c642249a7cd5dbe9ec5ef4897ddd2a0.c,2022-02-04_10-13-06,2022-02-04_11-22-52,http://moss.stanford.edu/results/8/7959148996482,32.0,13.0,22.5,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-20-22_8072aa0d259944da50301f5d45a451057ae1014f.c,2022-02-04_10-13-06,2022-02-04_11-20-22,http://moss.stanford.edu/results/8/7959148996482,32.0,17.0,24.5,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-17-52_af4f10446a9899d695c9996608d781aa8c80d8f1.c,2022-02-04_10-13-06,2022-02-04_11-17-52,http://moss.stanford.edu/results/8/7959148996482,32.0,19.0,25.5,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-13-51_a94fee08c3f689a80610575e9e295fe2cb47f434.c,2022-02-04_10-13-06,2022-02-04_11-13-51,http://moss.stanford.edu/results/8/7959148996482,32.0,21.0,26.5,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,2022-02-04_10-13-06,2022-02-04_11-10-51,http://moss.stanford.edu/results/8/7959148996482,32.0,22.0,27.0,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-07-51_059cd130cfbd8598a96e7979e97a1b088b866311.c,2022-02-04_10-13-06,2022-02-04_11-07-51,http://moss.stanford.edu/results/8/7959148996482,32.0,23.0,27.5,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-04-51_85e4650a56dee77c292add24faac57fa63b6f94e.c,2022-02-04_10-13-06,2022-02-04_11-04-51,http://moss.stanford.edu/results/8/7959148996482,32.0,23.0,27.5,15
aa0612/source_file/2022-02-04_10-13-06_c9b4c148cb5f6023d19380066758983b67522972.c,ab0343/source_file/2022-02-04_11-01-51_6aa761adecd8e4f290f56edfd76956645568284b.c,2022-02-04_10-13-06,2022-02-04_11-01-51,http://moss.stanford.edu/results/8/7959148996482,32.0,25.0,28.5,15
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-48-22_f80bc8d6dba6f5ef9eab9d3396b1e7051c1e95b8.c,2022-02-04_10-10-36,2022-02-04_11-48-22,http://moss.stanford.edu/results/8/7959148996482,25.0,7.0,16.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-44-52_f4ad053bc8b4c148dd5f0f39090e14150fb7cbcf.c,2022-02-04_10-10-36,2022-02-04_11-44-52,http://moss.stanford.edu/results/8/7959148996482,25.0,7.0,16.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-38-52_84cdab261d89b9b6e0f9eff4d0ed2925005c5d0a.c,2022-02-04_10-10-36,2022-02-04_11-38-52,http://moss.stanford.edu/results/8/7959148996482,25.0,7.0,16.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,2022-02-04_10-10-36,2022-02-04_11-33-52,http://moss.stanford.edu/results/8/7959148996482,25.0,7.0,16.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,2022-02-04_10-10-36,2022-02-04_11-30-52,http://moss.stanford.edu/results/8/7959148996482,25.0,7.0,16.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-28-22_dc68cd65b7989c8601cb0058d78865ce977f5349.c,2022-02-04_10-10-36,2022-02-04_11-28-22,http://moss.stanford.edu/results/8/7959148996482,25.0,7.0,16.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-25-22_a257f75de3a73e6be47d9e666a6abf05aa0a4e11.c,2022-02-04_10-10-36,2022-02-04_11-25-22,http://moss.stanford.edu/results/8/7959148996482,25.0,8.0,16.5,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-22-52_89fedbbd0c642249a7cd5dbe9ec5ef4897ddd2a0.c,2022-02-04_10-10-36,2022-02-04_11-22-52,http://moss.stanford.edu/results/8/7959148996482,25.0,9.0,17.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-20-22_8072aa0d259944da50301f5d45a451057ae1014f.c,2022-02-04_10-10-36,2022-02-04_11-20-22,http://moss.stanford.edu/results/8/7959148996482,25.0,12.0,18.5,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-17-52_af4f10446a9899d695c9996608d781aa8c80d8f1.c,2022-02-04_10-10-36,2022-02-04_11-17-52,http://moss.stanford.edu/results/8/7959148996482,25.0,13.0,19.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-13-51_a94fee08c3f689a80610575e9e295fe2cb47f434.c,2022-02-04_10-10-36,2022-02-04_11-13-51,http://moss.stanford.edu/results/8/7959148996482,25.0,15.0,20.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,2022-02-04_10-10-36,2022-02-04_11-10-51,http://moss.stanford.edu/results/8/7959148996482,25.0,15.0,20.0,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-07-51_059cd130cfbd8598a96e7979e97a1b088b866311.c,2022-02-04_10-10-36,2022-02-04_11-07-51,http://moss.stanford.edu/results/8/7959148996482,25.0,16.0,20.5,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-04-51_85e4650a56dee77c292add24faac57fa63b6f94e.c,2022-02-04_10-10-36,2022-02-04_11-04-51,http://moss.stanford.edu/results/8/7959148996482,25.0,16.0,20.5,9
aa0612/source_file/2022-02-04_10-10-36_1aea7a37d2276c77e925a235444c6e91bac6fcfc.c,ab0343/source_file/2022-02-04_11-01-51_6aa761adecd8e4f290f56edfd76956645568284b.c,2022-02-04_10-10-36,2022-02-04_11-01-51,http://moss.stanford.edu/results/8/7959148996482,25.0,17.0,21.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-48-22_f80bc8d6dba6f5ef9eab9d3396b1e7051c1e95b8.c,2022-02-04_10-08-06,2022-02-04_11-48-22,http://moss.stanford.edu/results/8/7959148996482,27.0,7.0,17.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-44-52_f4ad053bc8b4c148dd5f0f39090e14150fb7cbcf.c,2022-02-04_10-08-06,2022-02-04_11-44-52,http://moss.stanford.edu/results/8/7959148996482,27.0,7.0,17.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-38-52_84cdab261d89b9b6e0f9eff4d0ed2925005c5d0a.c,2022-02-04_10-08-06,2022-02-04_11-38-52,http://moss.stanford.edu/results/8/7959148996482,27.0,7.0,17.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,2022-02-04_10-08-06,2022-02-04_11-33-52,http://moss.stanford.edu/results/8/7959148996482,27.0,7.0,17.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,2022-02-04_10-08-06,2022-02-04_11-30-52,http://moss.stanford.edu/results/8/7959148996482,27.0,7.0,17.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-28-22_dc68cd65b7989c8601cb0058d78865ce977f5349.c,2022-02-04_10-08-06,2022-02-04_11-28-22,http://moss.stanford.edu/results/8/7959148996482,27.0,7.0,17.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-25-22_a257f75de3a73e6be47d9e666a6abf05aa0a4e11.c,2022-02-04_10-08-06,2022-02-04_11-25-22,http://moss.stanford.edu/results/8/7959148996482,27.0,8.0,17.5,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-22-52_89fedbbd0c642249a7cd5dbe9ec5ef4897ddd2a0.c,2022-02-04_10-08-06,2022-02-04_11-22-52,http://moss.stanford.edu/results/8/7959148996482,27.0,9.0,18.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-20-22_8072aa0d259944da50301f5d45a451057ae1014f.c,2022-02-04_10-08-06,2022-02-04_11-20-22,http://moss.stanford.edu/results/8/7959148996482,27.0,12.0,19.5,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-17-52_af4f10446a9899d695c9996608d781aa8c80d8f1.c,2022-02-04_10-08-06,2022-02-04_11-17-52,http://moss.stanford.edu/results/8/7959148996482,27.0,13.0,20.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-13-51_a94fee08c3f689a80610575e9e295fe2cb47f434.c,2022-02-04_10-08-06,2022-02-04_11-13-51,http://moss.stanford.edu/results/8/7959148996482,27.0,15.0,21.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,2022-02-04_10-08-06,2022-02-04_11-10-51,http://moss.stanford.edu/results/8/7959148996482,27.0,15.0,21.0,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-07-51_059cd130cfbd8598a96e7979e97a1b088b866311.c,2022-02-04_10-08-06,2022-02-04_11-07-51,http://moss.stanford.edu/results/8/7959148996482,27.0,16.0,21.5,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-04-51_85e4650a56dee77c292add24faac57fa63b6f94e.c,2022-02-04_10-08-06,2022-02-04_11-04-51,http://moss.stanford.edu/results/8/7959148996482,27.0,16.0,21.5,9
aa0612/source_file/2022-02-04_10-08-06_71981e8a7a8cc14dbc972eb2ec1ce243f25dbc5e.c,ab0343/source_file/2022-02-04_11-01-51_6aa761adecd8e4f290f56edfd76956645568284b.c,2022-02-04_10-08-06,2022-02-04_11-01-51,http://moss.stanford.edu/results/8/7959148996482,27.0,17.0,22.0,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-48-22_f80bc8d6dba6f5ef9eab9d3396b1e7051c1e95b8.c,2022-02-04_10-05-36,2022-02-04_11-48-22,http://moss.stanford.edu/results/8/7959148996482,28.0,7.0,17.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-44-52_f4ad053bc8b4c148dd5f0f39090e14150fb7cbcf.c,2022-02-04_10-05-36,2022-02-04_11-44-52,http://moss.stanford.edu/results/8/7959148996482,28.0,7.0,17.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-38-52_84cdab261d89b9b6e0f9eff4d0ed2925005c5d0a.c,2022-02-04_10-05-36,2022-02-04_11-38-52,http://moss.stanford.edu/results/8/7959148996482,28.0,7.0,17.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,2022-02-04_10-05-36,2022-02-04_11-33-52,http://moss.stanford.edu/results/8/7959148996482,28.0,7.0,17.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,2022-02-04_10-05-36,2022-02-04_11-30-52,http://moss.stanford.edu/results/8/7959148996482,28.0,7.0,17.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-28-22_dc68cd65b7989c8601cb0058d78865ce977f5349.c,2022-02-04_10-05-36,2022-02-04_11-28-22,http://moss.stanford.edu/results/8/7959148996482,28.0,7.0,17.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-25-22_a257f75de3a73e6be47d9e666a6abf05aa0a4e11.c,2022-02-04_10-05-36,2022-02-04_11-25-22,http://moss.stanford.edu/results/8/7959148996482,28.0,8.0,18.0,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-22-52_89fedbbd0c642249a7cd5dbe9ec5ef4897ddd2a0.c,2022-02-04_10-05-36,2022-02-04_11-22-52,http://moss.stanford.edu/results/8/7959148996482,28.0,9.0,18.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-20-22_8072aa0d259944da50301f5d45a451057ae1014f.c,2022-02-04_10-05-36,2022-02-04_11-20-22,http://moss.stanford.edu/results/8/7959148996482,28.0,12.0,20.0,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-17-52_af4f10446a9899d695c9996608d781aa8c80d8f1.c,2022-02-04_10-05-36,2022-02-04_11-17-52,http://moss.stanford.edu/results/8/7959148996482,28.0,13.0,20.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-13-51_a94fee08c3f689a80610575e9e295fe2cb47f434.c,2022-02-04_10-05-36,2022-02-04_11-13-51,http://moss.stanford.edu/results/8/7959148996482,28.0,15.0,21.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,2022-02-04_10-05-36,2022-02-04_11-10-51,http://moss.stanford.edu/results/8/7959148996482,28.0,15.0,21.5,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-07-51_059cd130cfbd8598a96e7979e97a1b088b866311.c,2022-02-04_10-05-36,2022-02-04_11-07-51,http://moss.stanford.edu/results/8/7959148996482,28.0,16.0,22.0,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-04-51_85e4650a56dee77c292add24faac57fa63b6f94e.c,2022-02-04_10-05-36,2022-02-04_11-04-51,http://moss.stanford.edu/results/8/7959148996482,28.0,16.0,22.0,9
aa0612/source_file/2022-02-04_10-05-36_5ebc5e00695a6331f03f2327aafc45cd90afc580.c,ab0343/source_file/2022-02-04_11-01-51_6aa761adecd8e4f290f56edfd76956645568284b.c,2022-02-04_10-05-36,2022-02-04_11-01-51,http://moss.stanford.edu/results/8/7959148996482,28.0,17.0,22.5,9
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-48-22_f80bc8d6dba6f5ef9eab9d3396b1e7051c1e95b8.c,2022-02-04_10-03-36,2022-02-04_11-48-22,http://moss.stanford.edu/results/8/7959148996482,28.0,6.0,17.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-44-52_f4ad053bc8b4c148dd5f0f39090e14150fb7cbcf.c,2022-02-04_10-03-36,2022-02-04_11-44-52,http://moss.stanford.edu/results/8/7959148996482,28.0,6.0,17.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-38-52_84cdab261d89b9b6e0f9eff4d0ed2925005c5d0a.c,2022-02-04_10-03-36,2022-02-04_11-38-52,http://moss.stanford.edu/results/8/7959148996482,28.0,6.0,17.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-33-52_505948a1769c72c35fb1467d08de01f63bcc699e.c,2022-02-04_10-03-36,2022-02-04_11-33-52,http://moss.stanford.edu/results/8/7959148996482,28.0,6.0,17.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-30-52_78011e6aa1733e4a690cdf3771ac4ab644fd3333.c,2022-02-04_10-03-36,2022-02-04_11-30-52,http://moss.stanford.edu/results/8/7959148996482,28.0,6.0,17.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-28-22_dc68cd65b7989c8601cb0058d78865ce977f5349.c,2022-02-04_10-03-36,2022-02-04_11-28-22,http://moss.stanford.edu/results/8/7959148996482,28.0,6.0,17.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-25-22_a257f75de3a73e6be47d9e666a6abf05aa0a4e11.c,2022-02-04_10-03-36,2022-02-04_11-25-22,http://moss.stanford.edu/results/8/7959148996482,28.0,7.0,17.5,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-22-52_89fedbbd0c642249a7cd5dbe9ec5ef4897ddd2a0.c,2022-02-04_10-03-36,2022-02-04_11-22-52,http://moss.stanford.edu/results/8/7959148996482,28.0,8.0,18.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-20-22_8072aa0d259944da50301f5d45a451057ae1014f.c,2022-02-04_10-03-36,2022-02-04_11-20-22,http://moss.stanford.edu/results/8/7959148996482,28.0,10.0,19.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-17-52_af4f10446a9899d695c9996608d781aa8c80d8f1.c,2022-02-04_10-03-36,2022-02-04_11-17-52,http://moss.stanford.edu/results/8/7959148996482,28.0,12.0,20.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-13-51_a94fee08c3f689a80610575e9e295fe2cb47f434.c,2022-02-04_10-03-36,2022-02-04_11-13-51,http://moss.stanford.edu/results/8/7959148996482,28.0,13.0,20.5,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-10-51_48e57e267420a1932b82cb265aae4d6b9f222064.c,2022-02-04_10-03-36,2022-02-04_11-10-51,http://moss.stanford.edu/results/8/7959148996482,28.0,13.0,20.5,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-07-51_059cd130cfbd8598a96e7979e97a1b088b866311.c,2022-02-04_10-03-36,2022-02-04_11-07-51,http://moss.stanford.edu/results/8/7959148996482,28.0,14.0,21.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-04-51_85e4650a56dee77c292add24faac57fa63b6f94e.c,2022-02-04_10-03-36,2022-02-04_11-04-51,http://moss.stanford.edu/results/8/7959148996482,28.0,14.0,21.0,7
aa0612/source_file/2022-02-04_10-03-36_1b7f51c0179eef7c8f87109de19f8f6e70058881.c,ab0343/source_file/2022-02-04_11-01-51_6aa761adecd8e4f290f56edfd76956645568284b.c,2022-02-04_10-03-36,2022-02-04_11-01-51,http://moss.stanford.edu/results/8/7959148996482,28.0,15.0,21.5,7
aa0612/source_file/2022-02-04_10-37-37_020407cbef681b3189ed4d940ace3a902260f38e.c,ab0343/source_file/2022-02-04_10-57-21_5a44773d934fe881370c0a4177be0de820114fec.c,2022-02-04_10-37-37,2022-02-04_10-57-21,http://moss.stanford.edu/results/1/1671128925840,19.0,31.0,25.0,20
